team_id;fifa_version;team_name;league_name;league_level;nationality_id;nationality_name;coach_id;home_stadium;international_prestige
487;23;Osnabrück;2. Bundesliga;3;21;Germany;35472;Court Lane;1
492;23;Wehen Wiesbaden;2. Bundesliga;3;21;Germany;896508;Stadion Neder;1
503;23;Dynamo Dresden;3. Liga;3;21;Germany;344426;Stadion Neder;1
506;23;Erzgebirge Aue;3. Liga;3;21;Germany;29740;Stadion Neder;1
518;23;Chaves;Liga Portugal;1;38;Portugal;1552838;Euro Park;1
523;23;Saarbrücken;3. Liga;3;21;Germany;33148;Stadion Neder;1
526;23;Rot-Weiss Essen;3. Liga;3;21;Germany;29839;Stadion Neder;1
543;23;Jahn Regensburg;3. Liga;2;21;Germany;35564;Molton Road (Sheldon Stadium);1
561;23;Forest Green Rovers;League Two;3;14;England;458688;Town Park;1
563;23;Sligo Rovers;Premier Division;1;25;Republic of Ireland;120469;Town Park;1
567;23;Fluminense;Serie A;1;54;Brazil;459133;O Dromo;4
570;23;Ternana;Serie B;2;27;Italy;1553030;Stadion 23. Maj;1
573;23;Málaga;La Liga 2;2;45;Spain;455648;Estadio La Rosaleda;1
576;23;Holstein Kiel;2. Bundesliga;2;21;Germany;35399;Crown Lane;1
580;23;Elversberg;2. Bundesliga;3;21;Germany;1548455;Town Park;1
598;23;São Paulo;Serie A;1;54;Brazil;215856;El Monumento (Estadio Latino);6
605;23;Al Hilal;Pro League;1;183;Saudi Arabia;1552810;King Fahd International Stadium;7
607;23;Al Ittihad;Pro League;1;183;Saudi Arabia;455991;King Abdullah Sports City;5
614;23;Ajaccio;Ligue 2;1;18;France;455815;Crown Lane;1
621;23;Livingston;Premiership;1;42;Scotland;19256146;Molton Road (Sheldon Stadium);1
631;23;Ross County;Premiership;1;42;Scotland;6971069;Town Park;1
634;23;Fortuna Sittard;Eredivisie;1;34;Netherlands;456646;Molton Road (Sheldon Stadium);1
645;23;FC Volendam;Eredivisie;1;34;Netherlands;37257614;Court Lane;1
647;23;SC Cambuur;Eredivisie;1;34;Netherlands;456650;Crown Lane;1
670;23;Sporting Charleroi;Jupiler Pro League;1;7;Belgium;37575018;Ivy Lane;4
673;23;Genk;Jupiler Pro League;1;7;Belgium;3533861;Waldstadion (Fussballstadion);5
674;23;Gent;Jupiler Pro League;1;7;Belgium;896519;Stadion Neder;5
680;23;Sint-Truiden;Jupiler Pro League;1;7;Belgium;459717;Forest Park Stadium (Square Ground);3
681;23;Westerlo;Jupiler Pro League;1;7;Belgium;31205;Molton Road (Sheldon Stadium);1
682;23;KV Oostende;Jupiler Pro League;1;7;Belgium;1030203;Court Lane;1
687;23;Columbus Crew;Major League Soccer;1;95;United States;429924;Stadion Neder;2
688;23;DC United;Major League Soccer;1;95;United States;579;Stadio Classico;3
689;23;New York RB;Major League Soccer;1;95;United States;1854915;Red Bull Arena (New Jersey);4
691;23;New England;Major League Soccer;1;95;United States;474428;Stadion Hanguk;3
693;23;Chicago Fire;Major League Soccer;1;95;United States;261388;El Monumento (Estadio Latino);1
694;23;Colorado Rapids;Major League Soccer;1;95;United States;20326070;Euro Arena;1
695;23;Dallas;Major League Soccer;1;95;United States;37608726;Crown Lane;2
696;23;Sporting Kansas City;Major League Soccer;1;95;United States;524398;Stadion Neder;2
697;23;LA Galaxy;Major League Soccer;1;95;United States;516577;Dignity Health Sports Park;6
698;23;Houston Dynamo;Major League Soccer;1;95;United States;37430442;Stadion Neder;2
700;23;Elfsborg;Allsvenskan;1;46;Sweden;457107;Stade Municipal;1
702;23;Norrköping;Allsvenskan;1;46;Sweden;459045;Molton Road (Sheldon Stadium);1
708;23;Hammarby;Allsvenskan;1;46;Sweden;18932187;Sanderson Park (FIFA 13 NEW generic);1
710;23;Djurgården;Allsvenskan;1;46;Sweden;37528432;Sanderson Park (FIFA 13 NEW generic);1
711;23;Häcken;Allsvenskan;1;46;Sweden;896740;Molton Road (Sheldon Stadium);1
741;23;Antalyaspor;Super Lig;1;48;Turkey;4115;Stadion Olympik;3
744;23;Rio Ave;Liga Portugal;1;38;Portugal;1553235;Stadion 23. Maj;2
746;23;?stanbulspor;Super Lig;1;48;Turkey;37584223;468;1
780;23;Ried;Bundesliga;1;4;Austria;37530232;Stadion Neder;1
781;23;Austria Lustenau;Bundesliga;1;4;Austria;1547985;Aloha Park (Generic Oceania 2);1
819;23;København;Superliga;1;13;Denmark;117955;Eastpoint Arena (Football Ground);4
820;23;AaB;Superliga;1;13;Denmark;24065134;Court Lane;1
834;23;Shelbourne;Premier Division;1;25;Republic of Ireland;382;469;1
837;23;Dundalk;Premier Division;1;25;Republic of Ireland;12393693;Town Park;2
873;23;Lech Pozna?;Ekstraklasa;1;37;Poland;523929;Sanderson Park (FIFA 13 NEW generic);4
894;23;Zürich;Super League;1;47;Switzerland;518875;Euro Arena;3
896;23;Basel;Super League;1;47;Switzerland;29612;Waldstadion (Fussballstadion);6
897;23;Luzern;Super League;1;47;Switzerland;127536;Molton Road (Sheldon Stadium);3
898;23;St. Gallen;Super League;1;47;Switzerland;455701;Stadion Neder;4
900;23;Young Boys;Super League;1;47;Switzerland;407770;Waldstadion (Fussballstadion);5
918;23;Bodø / Glimt;Eliteserien;1;36;Norway;452732;Town Park;2
920;23;Vålerenga;Eliteserien;1;36;Norway;456414;Ivy Lane;2
922;23;Strømsgodset;Eliteserien;1;36;Norway;37524364;Crown Lane;1
981;23;Seongnam;K League 1;1;167;Korea Republic;37656417;Euro Arena;2
982;23;Seoul;K League 1;1;167;Korea Republic;37523318;Sanderson Park (FIFA 13 NEW generic);6
983;23;Suwon Bluewings;K League 1;1;167;Korea Republic;22536116;Estadio de las Artes (Generic Stadium NG);3
1013;23;San Lorenzo;Liga Profesional;1;52;Argentina;34492065;El Libertador (La Bombastico);7
1035;23;Atlético Mineiro;Serie A;1;54;Brazil;526194;O Dromo;7
1039;23;Athletico Paranaense;Serie A;1;54;Brazil;452916;Stade Municipal;4
1041;23;Corinthians;Serie A;1;54;Brazil;9938631;Estadio Presidente G.Lopes;7
1043;23;Flamengo;Serie A;1;54;Brazil;460565;O Dromo;7
1048;23;Internacional;Serie A;1;54;Brazil;459701;O Dromo;6
1053;23;Santos;Serie A;1;54;Brazil;37662210;Arena del Centenario (Estadio del Pueblo);8
1318;23;England;Friendly International;;14;England;474589;Wembley Stadium;8
1322;23;Austria;Friendly International;;4;Austria;19960383;O Dromo;4
1325;23;Belgium;Friendly International;;7;Belgium;474796;O Dromo;8
1328;23;Croatia;Friendly International;;10;Croatia;896785;Stadion Hanguk;6
1330;23;Czech Republic;Friendly International;;12;Czech Republic;524176;Stadion Neder;5
1331;23;Denmark;Friendly International;;13;Denmark;458506;Eastpoint Arena (Football Ground);6
1334;23;Finland;Friendly International;;17;Finland;474417;Euro Arena;3
1335;23;France;Friendly International;;18;France;474616;Orange Vélodrome;10
1337;23;Germany;Friendly International;;21;Germany;37352367;Stadion Olympik;10
1341;23;Iceland;Friendly International;;24;Iceland;23990;Euro Arena;2
1343;23;Italy;Friendly International;;27;Italy;784486;Stadion Olympik;9
1352;23;Norway;Friendly International;;36;Norway;523962;Eastpoint Arena (Football Ground);5
1353;23;Poland;Friendly International;;37;Poland;458563;Waldstadion (Fussballstadion);5
1354;23;Portugal;Friendly International;;38;Portugal;896314;Waldstadion (Fussballstadion);8
1355;23;Republic of Ireland;Friendly International;;25;Republic of Ireland;536978;Sanderson Park (FIFA 13 NEW generic);5
1356;23;Romania;Friendly International;;39;Romania;883002;Waldstadion (Fussballstadion);5
1359;23;Scotland;Friendly International;;42;Scotland;6983788;Stadion Olympik;4
1362;23;Spain;Friendly International;;45;Spain;523959;Wanda Metropolitano;9
1363;23;Sweden;Friendly International;;46;Sweden;474427;Waldstadion (Fussballstadion);5
1366;23;Ukraine;Friendly International;;49;Ukraine;3899858;Stadion Olympik;6
1367;23;Wales;Friendly International;;50;Wales;896501;Cardiff City Stadium;4
1369;23;Argentina;Friendly International;;52;Argentina;127611;La Bombonera;9
1370;23;Brazil;Friendly International;;54;Brazil;474720;O Dromo;10
1386;23;Mexico;Friendly International;;83;Mexico;896771;Stadion Olympik;7
1387;23;United States;Friendly International;;95;United States;455860;Dignity Health Sports Park;6
1413;23;China PR;Friendly International;;155;China PR;896517;Stadion Olympik;3
1415;23;Australia;Friendly International;;195;Australia;1525420;Stadion Hanguk;5
1438;23;Santa Clara;Liga Portugal;1;38;Portugal;37524256;Euro Park;1
1439;23;Kalmar;Allsvenskan;1;46;Sweden;189541;Molton Road (Sheldon Stadium);1
1443;23;Viborg;Superliga;1;13;Denmark;27440829;Court Lane;1
1446;23;Horsens;Superliga;1;13;Denmark;16845924;Molton Road (Sheldon Stadium);1
1456;23;Odd;Eliteserien;1;36;Norway;37430188;Ivy Lane;1
1463;23;Haugesund;Eliteserien;1;36;Norway;6972209;Town Park;1
1473;23;Ulsan;K League 1;1;167;Korea Republic;452818;Waldstadion (Fussballstadion);7
1474;23;Pohang Steelers;K League 1;1;167;Korea Republic;319508;Stadion Hanguk;5
1477;23;Jeonbuk Motors;K League 1;1;167;Korea Republic;319820;Ivy Lane;7
1478;23;Jeju United;K League 1;1;167;Korea Republic;942499;Estadio de las Artes (Generic Stadium NG);2
1480;23;Carlisle United;League One;4;14;England;37354684;Crown Lane;1
1516;23;Midtjylland;Superliga;1;13;Denmark;37354876;Stadion Neder;3
1530;23;Angers SCO;Ligue 2;1;18;France;37331744;Forest Park Stadium (Square Ground);1
1569;23;Wis?a P?ock;Ekstraklasa;1;37;Poland;153980;Stadion Neder;1
1572;23;Drogheda United;Premier Division;1;25;Republic of Ireland;37618984;469;1
1596;23;GIF Sundsvall;Allsvenskan;1;46;Sweden;7689026;Town Park;1
1713;23;Winterthur;Super League;1;47;Switzerland;3960;Town Park;1
1738;23;Le Havre;Ligue 1;2;18;France;3187813;Waldstadion (Fussballstadion);1
1744;23;Modena;Serie B;2;27;Italy;1553202;Crown Lane;1
1745;23;Como;Serie B;2;27;Italy;462195;Town Park;1
1746;23;Empoli;Serie A;1;27;Italy;127616;Euro Arena;1
1750;23;Cercle Brugge;Jupiler Pro League;1;7;Belgium;35279764;Waldstadion (Fussballstadion);2
1755;23;Aalesund;Eliteserien;1;36;Norway;458536;Court Lane;1
1756;23;HamKam;Eliteserien;1;36;Norway;458446;Stadion Neder;1
1757;23;Sandefjord;Eliteserien;1;36;Norway;1553285;Town Park;1
1786;23;Randers;Superliga;1;13;Denmark;457649;Court Lane;1
1787;23;Austria Klagenfurt;Bundesliga;1;4;Austria;463195;Waldstadion (Fussballstadion);2
1788;23;Nordsjælland;Superliga;1;13;Denmark;35305804;Stadion Neder;1
1790;23;Portsmouth;League One;3;14;England;896541;Fratton Park;1
1792;23;Norwich City;Championship;2;14;England;524237;Carrow Road;1
1793;23;Reading;League One;2;14;England;37438949;Molton Road (Sheldon Stadium);1
1794;23;Sheffield United;Premier League;2;14;England;10127;Bramall Lane;1
1795;23;Watford;Championship;2;14;England;455343;Vicarage Road;2
1796;23;Burnley;Premier League;2;14;England;236;Turf Moor;1
1797;23;Rotherham United;Championship;2;14;England;2733;Molton Road (Sheldon Stadium);1
1798;23;Milton Keynes Dons;League Two;3;14;England;25187743;Molton Road (Sheldon Stadium);1
1799;23;Crystal Palace;Premier League;1;14;England;460451;Selhurst Park;2
1800;23;Coventry City;Championship;2;14;England;455489;Molton Road (Sheldon Stadium);1
1801;23;Preston North End;Championship;2;14;England;8170;Molton Road (Sheldon Stadium);1
1802;23;Gillingham;League Two;4;14;England;3038;Court Lane;1
1803;23;Walsall;League Two;4;14;England;2133;Court Lane;1
1804;23;Bradford City;League Two;4;14;England;455458;Ivy Lane;1
1805;23;Grenoble Foot 38;Ligue 2;2;18;France;94233;Stadion Neder;1
1806;23;Stoke City;Championship;2;14;England;173023;Stoke City FC Stadium;1
1807;23;Sheffield Wednesday;Championship;3;14;England;384;Ivy Lane;1
1808;23;Brighton & Hove Albion;Premier League;1;14;England;127889;The Amex Stadium;2
1809;23;Toulouse;Ligue 1;1;18;France;896551;Stadion Europa (Generic Europe 2);1
1813;23;Niort;Ligue 2;2;18;France;98545;Euro Park;1
1814;23;Laval;Ligue 2;2;18;France;456483;Town Park;1
1815;23;Clermont;Ligue 1;1;18;France;530329;Euro Park;1
1816;23;Amiens SC;Ligue 2;2;18;France;460151;Stadion Neder;1
1819;23;Saint-Étienne;Ligue 2;2;18;France;94064;Ivy Lane;1
1824;23;Eintracht Frankfurt;Bundesliga;1;21;Germany;51518;Deutsche Bank Park;6
1825;23;MSV Duisburg;3. Liga;3;21;Germany;460646;Waldstadion (Fussballstadion);1
1831;23;FC Union Berlin;Bundesliga;1;21;Germany;455712;Stadion An der Alten Försterei;3
1832;23;Karlsruher SC;2. Bundesliga;2;21;Germany;30044;Euro Arena;1
1837;23;Sampdoria;Serie B;1;27;Italy;127597;Stadion Europa (Generic Europe 2);3
1842;23;Cagliari;Serie A;2;27;Italy;128013;Estadio Presidente G.Lopes;1
1843;23;Palermo;Serie B;2;27;Italy;127492;Stadio Classico;2
1847;23;Ascoli;Serie B;2;27;Italy;128211;Arena d'Oro;1
1848;23;Bari 1908;Serie B;2;27;Italy;130912;Stadion Olympik;2
1853;23;Levante;La Liga 2;2;45;Spain;611;Estadio Ciutat de València;1
1854;23;Albacete;La Liga 2;2;45;Spain;533871;Estadio Nacional (El Medio);1
1860;23;Getafe;La Liga;1;45;Spain;455821;Coliseum Alfonso Pérez;4
1861;23;Almería;La Liga;1;45;Spain;524461;Arena d'Oro;1
1871;23;Legia Warszawa;Ekstraklasa;1;37;Poland;896549;Waldstadion (Fussballstadion);4
1874;23;Ferencváros;NB I.;1;23;Hungary;896300;Stadion Neder;4
1876;23;River Plate;Liga Profesional;1;52;Argentina;468200;El Monumento (Estadio Latino);9
1877;23;Boca Juniors;Liga Profesional;1;52;Argentina;407742;La Bombonera;9
1884;23;Panathinaikos;Super League;1;22;Greece;11311416;Stadio Classico;4
1886;23;Hungary;Friendly International;;23;Hungary;457036;Waldstadion (Fussballstadion);4
1887;23;Vitória SC;Liga Portugal;1;38;Portugal;5159;Stade Municipal;2
1888;23;Gil Vicente;Liga Portugal;1;38;Portugal;1872907;Court Lane;1
1892;23;Paços de Ferreira;Liga Portugal;1;38;Portugal;94328;Town Park;1
1893;23;Marítimo;Liga Portugal;1;38;Portugal;3526169;Stadion Neder;1
1896;23;Sporting Braga;Liga Portugal;1;38;Portugal;37522422;Forest Park Stadium (Square Ground);3
1898;23;Boavista;Liga Portugal;1;38;Portugal;6971228;Stade Municipal;1
1903;23;FC Utrecht;Eredivisie;1;34;Netherlands;523972;Ivy Lane;2
1905;23;RKC Waalwijk;Eredivisie;1;34;Netherlands;22158402;Molton Road (Sheldon Stadium);1
1906;23;AZ Alkmaar;Eredivisie;1;34;Netherlands;459182;Stadion Neder;3
1908;23;FC Twente;Eredivisie;1;34;Netherlands;456555;Waldstadion (Fussballstadion);2
1909;23;Vitesse;Eredivisie;1;34;Netherlands;23029;Stade Municipal;2
1910;23;NEC;Eredivisie;1;34;Netherlands;23707;Molton Road (Sheldon Stadium);1
1913;23;SC Heerenveen;Eredivisie;1;34;Netherlands;37524893;Waldstadion (Fussballstadion);2
1915;23;FC Groningen;Eredivisie;1;34;Netherlands;19282253;Waldstadion (Fussballstadion);2
1917;23;Wigan Athletic;League One;2;14;England;37552530;Ivy Lane;1
1919;23;Bristol City;Championship;2;14;England;896553;Stade Municipal;1
1923;23;Luton Town;Premier League;2;14;England;7016;Court Lane;1
1925;23;Brentford;Premier League;1;14;England;24427744;Stadium_450;1
1926;23;Blackpool;League One;2;14;England;524310;Molton Road (Sheldon Stadium);1
1928;23;Port Vale;League One;3;14;England;524236;Court Lane;1
1929;23;Plymouth Argyle;Championship;3;14;England;7101;Molton Road (Sheldon Stadium);1
1930;23;Northampton Town;League One;4;14;England;37430718;Court Lane;1
1931;23;Stockport County;League Two;4;14;England;1467959;Town Park;1
1932;23;Barnsley;League One;3;14;England;1458;Forest Park Stadium (Square Ground);1
1933;23;Wycombe Wanderers;League One;3;14;England;1819;Court Lane;1
1934;23;Swindon Town;League Two;4;14;England;15322;Court Lane;1
1935;23;Colchester United;League Two;4;14;England;1773;Court Lane;1
1936;23;Cheltenham Town;League One;3;14;England;468;Court Lane;1
1938;23;Peterborough United;League One;3;14;England;1749;Court Lane;1
1939;23;Huddersfield Town;Championship;2;14;England;2151;Kirklees Stadium;1
1940;23;Mansfield Town;League Two;4;14;England;455570;Court Lane;1
1941;23;Hartlepool United;League Two;4;14;England;524428;Town Park;1
1943;23;AFC Bournemouth;Premier League;1;14;England;270;Vitality Stadium;1
1944;23;Cambridge United;League One;3;14;England;27048405;Town Park;1
1947;23;Wrexham;League Two;5;50;Wales;6983785;Crown Lane;1
1951;23;Oxford United;League One;3;14;England;455357;Court Lane;1
1952;23;Hull City;Championship;2;14;England;126;MKM Stadium;1
1955;23;Rochdale;League Two;4;14;England;456159;Crown Lane;1
1958;23;Leyton Orient;League One;4;14;England;2103;Court Lane;1
1960;23;Swansea City;Championship;2;50;Wales;904;Swansea.com Stadium;1
1961;23;Cardiff City;Championship;2;50;Wales;869;Cardiff City Stadium;1
1962;23;Bristol Rovers;League One;3;14;England;658;Court Lane;1
1968;23;Cádiz;La Liga;1;45;Spain;184794;Nuevo Mirandilla;1
1971;23;Excelsior;Eredivisie;1;34;Netherlands;4187834;Court Lane;1
2013;23;AS Eupen;Jupiler Pro League;1;7;Belgium;474761;Court Lane;1
2014;23;Union Saint-Gilloise;Jupiler Pro League;1;7;Belgium;60307;Town Park;1
2017;23;Hartberg;Bundesliga;1;4;Austria;452767;Euro Park;1
2023;23;Ponferradina;La Liga 2;2;45;Spain;458512;Court Lane;1
2055;23;Sangju Sangmu;K League 1;1;167;Korea Republic;942497;Estadio de las Artes (Generic Stadium NG);1
2056;23;Daegu;K League 1;1;167;Korea Republic;319683;Stadion Neder;4
10020;23;Estoril;Liga Portugal;1;38;Portugal;160758;468;1
10029;23;TSG Hoffenheim;Bundesliga;1;21;Germany;458614;PreZero Arena;4
10030;23;Paderborn;2. Bundesliga;2;21;Germany;896619;Benteler-Arena;1
10031;23;Portimonense;Liga Portugal;1;38;Portugal;20694532;Arena del Centenario (Estadio del Pueblo);1
10032;23;Lugano;Super League;1;47;Switzerland;198883;Euro Park;2
10846;23;Burgos;La Liga 2;2;45;Spain;2511270;Court Lane;1
15001;23;Lyngby;Superliga;1;13;Denmark;37524040;Euro Park;1
15005;23;Zulte-Waregem;Jupiler Pro League;1;7;Belgium;60361;Ivy Lane;4
15009;23;Rheindorf Altach;Bundesliga;1;4;Austria;29560;Molton Road (Sheldon Stadium);2
15015;23;Burton Albion;League One;3;14;England;11018;Town Park;1
15040;23;WSG Tirol;Bundesliga;1;4;Austria;452862;Stadion Neder;1
15048;23;Tranmere Rovers;League Two;4;14;England;896498;Ivy Lane;1
100081;23;Kortrijk;Jupiler Pro League;1;7;Belgium;60268;Court Lane;2
100087;23;OH Leuven;Jupiler Pro League;1;7;Belgium;1533127;Court Lane;1
100135;23;APOEL;1. Division;1;11;Cyprus;459237;Crown Lane;3
100325;23;HJK;Veikkausliiga;1;17;Finland;90958;Court Lane;1
100409;23;FC Augsburg;Bundesliga;1;21;Germany;38927;WWK Arena;3
100628;23;FC Emmen;Eredivisie;1;34;Netherlands;458537;Court Lane;1
100632;23;Go Ahead Eagles;Eredivisie;1;34;Netherlands;455925;Molton Road (Sheldon Stadium);1
100646;23;Sparta Rotterdam;Eredivisie;1;34;Netherlands;458500;Stadion Neder;1
100759;23;Arge?;Liga 1;1;39;Romania;23269910;Euro Park;1
100761;23;FCSB;Liga 1;1;39;Romania;107635;Waldstadion (Fussballstadion);4
100804;23;St. Johnstone;Premiership;1;42;Scotland;1742;Court Lane;1
100805;23;St. Mirren;Premiership;1;42;Scotland;524215;Town Park;1
100851;23;FC Cartagena;La Liga 2;2;45;Spain;456409;Stadio Classico;1
100888;23;Leganés;La Liga 2;2;45;Spain;456080;Municipal de Butarque;1
101007;23;Ankaragücü;Super Lig;1;48;Turkey;199825;Molton Road (Sheldon Stadium);2
101014;23;?stanbul Ba?ak?ehir;Super Lig;1;48;Turkey;380;Stadion Neder;5
101016;23;Adana Demirspor;Super Lig;1;48;Turkey;524030;Stadion Europa (Generic Europe 2);1
101020;23;Kayserispor;Super Lig;1;48;Turkey;30462;Sanderson Park (FIFA 13 NEW generic);2
101028;23;Hatayspor;Super Lig;1;48;Turkey;37615629;Molton Road (Sheldon Stadium);1
101033;23;Konyaspor;Super Lig;1;48;Turkey;3568847;Stadion Europa (Generic Europe 2);3
101041;23;Sivasspor;Super Lig;1;48;Turkey;523954;Stadion Europa (Generic Europe 2);2
101047;23;Dynamo Kyiv;Premier League;1;49;Ukraine;459149;Stadion Olympik;6
101059;23;Shakhtar Donetsk;Premier League;1;49;Ukraine;456680;Donbass Arena;7
101083;23;Estudiantes;Liga Profesional;1;52;Argentina;6972914;Stadio Classico;6
101084;23;Gimnasia La Plata;Liga Profesional;1;52;Argentina;468236;Arena del Centenario (Estadio del Pueblo);1
101085;23;Racing Club;Liga Profesional;1;52;Argentina;128851;Estadio Presidente Perón (El Cilindro);8
101088;23;Vélez Sarsfield;Liga Profesional;1;52;Argentina;260206;Estadio Nacional (El Medio);6
101099;23;América de Cali;Liga BetPlay;1;56;Colombia;896292;O Dromo;5
101100;23;Atlético Nacional;Liga BetPlay;1;56;Colombia;36084458;El Libertador (La Bombastico);7
101101;23;Junior;Liga BetPlay;1;56;Colombia;1030277;O Dromo;5
101102;23;Deportivo Cali;Liga BetPlay;1;56;Colombia;474734;Estadio de las Artes (Generic Stadium NG);6
101103;23;Independiente Medellín;Liga BetPlay;1;56;Colombia;235436;El Libertador (La Bombastico);5
101108;23;Olimpia;Primera División;1;58;Paraguay;217747;Arena d'Oro;8
101110;23;Peñarol;Primera Division;1;60;Uruguay;459614;El Libertador (La Bombastico);8
101112;23;Vancouver Whitecaps;Major League Soccer;1;70;Canada;37590075;BC Place Stadium;2
105035;23;Netherlands;Friendly International;;34;Netherlands;37523072;Johan Cruijff ArenA;8
110062;23;Girona;La Liga;1;45;Spain;186018;Estadio de Montilivi;1
110069;23;Mirandés;La Liga 2;2;45;Spain;185262;Town Park;1
110075;23;SSC Farul;Liga 1;1;39;Romania;524523;468;3
110078;23;Petrolul 52;Liga 1;1;39;Romania;;Molton Road (Sheldon Stadium);1
110081;23;Northern Ireland;Friendly International;;35;Northern Ireland;1452907;Molton Road (Sheldon Stadium);2
110093;23;Independiente;Liga Profesional;1;52;Argentina;456309;Estadio Libertadores de América;7
110178;23;Sandhausen;3. Liga;2;21;Germany;896531;Court Lane;1
110194;23;Bayreuth;3. Liga;3;21;Germany;29740;Euro Park;1
110313;23;Accrington Stanley;League Two;3;14;England;524572;Town Park;1
110321;23;Pau;Ligue 2;2;18;France;15084021;469;1
110329;23;St. Pauli;2. Bundesliga;2;21;Germany;31151;Ivy Lane;1
110373;23;Salernitana;Serie A;1;27;Italy;364995;Stadio Classico;1
110374;23;Fiorentina;Serie A;1;27;Italy;128261;Stadio Classico;5
110394;23;Arsenal de Sarandi;Liga Profesional;1;52;Argentina;896665;Arena del Centenario (Estadio del Pueblo);3
110395;23;Lanús;Liga Profesional;1;52;Argentina;468196;Estadio Presidente G.Lopes;5
110396;23;Newell's Old Boys;Liga Profesional;1;52;Argentina;37523462;Estadio Nacional (El Medio);4
